week_ending_date,ICSA,gold_close_avg,gold_open,gold_high,gold_low,gold_volume,crypto_market_cap,crypto_total_volume
1981-01-03,410000.0,,,,,,,
1981-01-10,419000.0,,,,,,,
1981-01-17,421000.0,,,,,,,
1981-01-24,396000.0,,,,,,,
1981-01-31,419000.0,,,,,,,
1981-02-07,420000.0,,,,,,,
1981-02-14,423000.0,,,,,,,
1981-02-21,438000.0,,,,,,,
1981-02-28,434000.0,,,,,,,
1981-03-07,409000.0,,,,,,,
1981-03-14,408000.0,,,,,,,
1981-03-21,401000.0,,,,,,,
1981-03-28,412000.0,,,,,,,
1981-04-04,417000.0,,,,,,,
1981-04-11,396000.0,,,,,,,
1981-04-18,392000.0,,,,,,,
1981-04-25,436000.0,,,,,,,
1981-05-02,413000.0,,,,,,,
1981-05-09,423000.0,,,,,,,
1981-05-16,414000.0,,,,,,,
1981-05-23,415000.0,,,,,,,
1981-05-30,417000.0,,,,,,,
1981-06-06,428000.0,,,,,,,
1981-06-13,425000.0,,,,,,,
1981-06-20,435000.0,,,,,,,
1981-06-27,444000.0,,,,,,,
1981-07-04,460000.0,,,,,,,
1981-07-11,426000.0,,,,,,,
1981-07-18,430000.0,,,,,,,
1981-07-25,407000.0,,,,,,,
1981-08-01,476000.0,,,,,,,
1981-08-08,448000.0,,,,,,,
1981-08-15,442000.0,,,,,,,
1981-08-22,434000.0,,,,,,,
1981-08-29,451000.0,,,,,,,
1981-09-05,473000.0,,,,,,,
1981-09-12,454000.0,,,,,,,
1981-09-19,475000.0,,,,,,,
1981-09-26,491000.0,,,,,,,
1981-10-03,489000.0,,,,,,,
1981-10-10,491000.0,,,,,,,
1981-10-17,487000.0,,,,,,,
1981-10-24,483000.0,,,,,,,
1981-10-31,514000.0,,,,,,,
1981-11-07,514000.0,,,,,,,
1981-11-14,517000.0,,,,,,,
1981-11-21,464000.0,,,,,,,
1981-11-28,552000.0,,,,,,,
1981-12-05,558000.0,,,,,,,
1981-12-12,551000.0,,,,,,,
1981-12-19,539000.0,,,,,,,
1981-12-26,556000.0,,,,,,,
1982-01-02,495000.0,,,,,,,
1982-01-09,545000.0,,,,,,,
1982-01-16,489000.0,,,,,,,
1982-01-23,564000.0,,,,,,,
1982-01-30,583000.0,,,,,,,
1982-02-06,556000.0,,,,,,,
1982-02-13,507000.0,,,,,,,
1982-02-20,544000.0,,,,,,,
1982-02-27,528000.0,,,,,,,
1982-03-06,556000.0,,,,,,,
1982-03-13,539000.0,,,,,,,
1982-03-20,557000.0,,,,,,,
1982-03-27,574000.0,,,,,,,
1982-04-03,578000.0,,,,,,,
1982-04-10,585000.0,,,,,,,
1982-04-17,597000.0,,,,,,,
1982-04-24,588000.0,,,,,,,
1982-05-01,576000.0,,,,,,,
1982-05-08,584000.0,,,,,,,
1982-05-15,585000.0,,,,,,,
1982-05-22,586000.0,,,,,,,
1982-05-29,588000.0,,,,,,,
1982-06-05,611000.0,,,,,,,
1982-06-12,614000.0,,,,,,,
1982-06-19,591000.0,,,,,,,
1982-06-26,582000.0,,,,,,,
1982-07-03,600000.0,,,,,,,
1982-07-10,572000.0,,,,,,,
1982-07-17,567000.0,,,,,,,
1982-07-24,536000.0,,,,,,,
1982-07-31,605000.0,,,,,,,
1982-08-07,606000.0,,,,,,,
1982-08-14,637000.0,,,,,,,
1982-08-21,628000.0,,,,,,,
1982-08-28,647000.0,,,,,,,
1982-09-04,651000.0,,,,,,,
1982-09-11,641000.0,,,,,,,
1982-09-18,680000.0,,,,,,,
1982-09-25,671000.0,,,,,,,
1982-10-02,695000.0,,,,,,,
1982-10-09,651000.0,,,,,,,
1982-10-16,656000.0,,,,,,,
1982-10-23,623000.0,,,,,,,
1982-10-30,637000.0,,,,,,,
1982-11-06,589000.0,,,,,,,
1982-11-13,599000.0,,,,,,,
1982-11-20,577000.0,,,,,,,
1982-11-27,612000.0,,,,,,,
1982-12-04,557000.0,,,,,,,
1982-12-11,533000.0,,,,,,,
1982-12-18,516000.0,,,,,,,
1982-12-25,489000.0,,,,,,,
1983-01-01,534000.0,,,,,,,
1983-01-08,510000.0,,,,,,,
1983-01-15,479000.0,,,,,,,
1983-01-22,479000.0,,,,,,,
1983-01-29,503000.0,,,,,,,
1983-02-05,501000.0,,,,,,,
1983-02-12,486000.0,,,,,,,
1983-02-19,487000.0,,,,,,,
1983-02-26,481000.0,,,,,,,
1983-03-05,495000.0,,,,,,,
1983-03-12,475000.0,,,,,,,
1983-03-19,470000.0,,,,,,,
1983-03-26,481000.0,,,,,,,
1983-04-02,491000.0,,,,,,,
1983-04-09,496000.0,,,,,,,
1983-04-16,515000.0,,,,,,,
1983-04-23,488000.0,,,,,,,
1983-04-30,490000.0,,,,,,,
1983-05-07,494000.0,,,,,,,
1983-05-14,464000.0,,,,,,,
1983-05-21,460000.0,,,,,,,
1983-05-28,454000.0,,,,,,,
1983-06-04,459000.0,,,,,,,
1983-06-11,442000.0,,,,,,,
1983-06-18,434000.0,,,,,,,
1983-06-25,442000.0,,,,,,,
1983-07-02,422000.0,,,,,,,
1983-07-09,412000.0,,,,,,,
1983-07-16,396000.0,,,,,,,
1983-07-23,395000.0,,,,,,,
1983-07-30,415000.0,,,,,,,
1983-08-06,415000.0,,,,,,,
1983-08-13,457000.0,,,,,,,
1983-08-20,445000.0,,,,,,,
1983-08-27,426000.0,,,,,,,
1983-09-03,411000.0,,,,,,,
1983-09-10,403000.0,,,,,,,
1983-09-17,405000.0,,,,,,,
1983-09-24,416000.0,,,,,,,
1983-10-01,413000.0,,,,,,,
1983-10-08,406000.0,,,,,,,
1983-10-15,394000.0,,,,,,,
1983-10-22,394000.0,,,,,,,
1983-10-29,404000.0,,,,,,,
1983-11-05,395000.0,,,,,,,
1983-11-12,390000.0,,,,,,,
1983-11-19,387000.0,,,,,,,
1983-11-26,398000.0,,,,,,,
1983-12-03,365000.0,,,,,,,
1983-12-10,368000.0,,,,,,,
1983-12-17,362000.0,,,,,,,
1983-12-24,377000.0,,,,,,,
1983-12-31,372000.0,,,,,,,
1984-01-07,356000.0,,,,,,,
1984-01-14,351000.0,,,,,,,
1984-01-21,333000.0,,,,,,,
1984-01-28,364000.0,,,,,,,
1984-02-04,342000.0,,,,,,,
1984-02-11,338000.0,,,,,,,
1984-02-18,334000.0,,,,,,,
1984-02-25,343000.0,,,,,,,
1984-03-03,347000.0,,,,,,,
1984-03-10,346000.0,,,,,,,
1984-03-17,349000.0,,,,,,,
1984-03-24,346000.0,,,,,,,
1984-03-31,341000.0,,,,,,,
1984-04-07,381000.0,,,,,,,
1984-04-14,357000.0,,,,,,,
1984-04-21,364000.0,,,,,,,
1984-04-28,375000.0,,,,,,,
1984-05-05,365000.0,,,,,,,
1984-05-12,368000.0,,,,,,,
1984-05-19,354000.0,,,,,,,
1984-05-26,354000.0,,,,,,,
1984-06-02,355000.0,,,,,,,
1984-06-09,369000.0,,,,,,,
1984-06-16,361000.0,,,,,,,
1984-06-23,362000.0,,,,,,,
1984-06-30,360000.0,,,,,,,
1984-07-07,366000.0,,,,,,,
1984-07-14,360000.0,,,,,,,
1984-07-21,357000.0,,,,,,,
1984-07-28,359000.0,,,,,,,
1984-08-04,382000.0,,,,,,,
1984-08-11,380000.0,,,,,,,
1984-08-18,401000.0,,,,,,,
1984-08-25,395000.0,,,,,,,
1984-09-01,385000.0,,,,,,,
1984-09-08,402000.0,,,,,,,
1984-09-15,393000.0,,,,,,,
1984-09-22,395000.0,,,,,,,
1984-09-29,402000.0,,,,,,,
1984-10-06,403000.0,,,,,,,
1984-10-13,410000.0,,,,,,,
1984-10-20,439000.0,,,,,,,
1984-10-27,425000.0,,,,,,,
1984-11-03,423000.0,,,,,,,
1984-11-10,393000.0,,,,,,,
1984-11-17,383000.0,,,,,,,
1984-11-24,429000.0,,,,,,,
1984-12-01,401000.0,,,,,,,
1984-12-08,383000.0,,,,,,,
1984-12-15,386000.0,,,,,,,
1984-12-22,379000.0,,,,,,,
1984-12-29,379000.0,,,,,,,
1985-01-05,369000.0,,,,,,,
1985-01-12,387000.0,,,,,,,
1985-01-19,359000.0,,,,,,,
1985-01-26,368000.0,,,,,,,
1985-02-02,386000.0,,,,,,,
1985-02-09,401000.0,,,,,,,
1985-02-16,390000.0,,,,,,,
1985-02-23,390000.0,,,,,,,
1985-03-02,374000.0,,,,,,,
1985-03-09,385000.0,,,,,,,
1985-03-16,386000.0,,,,,,,
1985-03-23,373000.0,,,,,,,
1985-03-30,386000.0,,,,,,,
1985-04-06,405000.0,,,,,,,
1985-04-13,411000.0,,,,,,,
1985-04-20,391000.0,,,,,,,
1985-04-27,386000.0,,,,,,,
1985-05-04,390000.0,,,,,,,
1985-05-11,394000.0,,,,,,,
1985-05-18,391000.0,,,,,,,
1985-05-25,396000.0,,,,,,,
1985-06-01,393000.0,,,,,,,
1985-06-08,403000.0,,,,,,,
1985-06-15,390000.0,,,,,,,
1985-06-22,386000.0,,,,,,,
1985-06-29,390000.0,,,,,,,
1985-07-06,395000.0,,,,,,,
1985-07-13,386000.0,,,,,,,
1985-07-20,370000.0,,,,,,,
1985-07-27,362000.0,,,,,,,
1985-08-03,407000.0,,,,,,,
1985-08-10,402000.0,,,,,,,
1985-08-17,399000.0,,,,,,,
1985-08-24,405000.0,,,,,,,
1985-08-31,409000.0,,,,,,,
1985-09-07,426000.0,,,,,,,
1985-09-14,408000.0,,,,,,,
1985-09-21,401000.0,,,,,,,
1985-09-28,399000.0,,,,,,,
1985-10-05,405000.0,,,,,,,
1985-10-12,400000.0,,,,,,,
1985-10-19,400000.0,,,,,,,
1985-10-26,418000.0,,,,,,,
1985-11-02,398000.0,,,,,,,
1985-11-09,397000.0,,,,,,,
1985-11-16,397000.0,,,,,,,
1985-11-23,382000.0,,,,,,,
1985-11-30,393000.0,,,,,,,
1985-12-07,399000.0,,,,,,,
1985-12-14,382000.0,,,,,,,
1985-12-21,370000.0,,,,,,,
1985-12-28,390000.0,,,,,,,
1986-01-04,362000.0,,,,,,,
1986-01-11,397000.0,,,,,,,
1986-01-18,364000.0,,,,,,,
1986-01-25,344000.0,,,,,,,
1986-02-01,364000.0,,,,,,,
1986-02-08,366000.0,,,,,,,
1986-02-15,358000.0,,,,,,,
1986-02-22,390000.0,,,,,,,
1986-03-01,375000.0,,,,,,,
1986-03-08,366000.0,,,,,,,
1986-03-15,382000.0,,,,,,,
1986-03-22,387000.0,,,,,,,
1986-03-29,396000.0,,,,,,,
1986-04-05,381000.0,,,,,,,
1986-04-12,388000.0,,,,,,,
1986-04-19,383000.0,,,,,,,
1986-04-26,391000.0,,,,,,,
1986-05-03,392000.0,,,,,,,
1986-05-10,395000.0,,,,,,,
1986-05-17,384000.0,,,,,,,
1986-05-24,386000.0,,,,,,,
1986-05-31,373000.0,,,,,,,
1986-06-07,375000.0,,,,,,,
1986-06-14,369000.0,,,,,,,
1986-06-21,367000.0,,,,,,,
1986-06-28,371000.0,,,,,,,
1986-07-05,371000.0,,,,,,,
1986-07-12,361000.0,,,,,,,
1986-07-19,354000.0,,,,,,,
1986-07-26,362000.0,,,,,,,
1986-08-02,416000.0,,,,,,,
1986-08-09,416000.0,,,,,,,
1986-08-16,407000.0,,,,,,,
1986-08-23,397000.0,,,,,,,
1986-08-30,401000.0,,,,,,,
1986-09-06,400000.0,,,,,,,
1986-09-13,394000.0,,,,,,,
1986-09-20,399000.0,,,,,,,
1986-09-27,389000.0,,,,,,,
1986-10-04,391000.0,,,,,,,
1986-10-11,387000.0,,,,,,,
1986-10-18,385000.0,,,,,,,
1986-10-25,370000.0,,,,,,,
1986-11-01,364000.0,,,,,,,
1986-11-08,349000.0,,,,,,,
1986-11-15,368000.0,,,,,,,
1986-11-22,369000.0,,,,,,,
1986-11-29,366000.0,,,,,,,
1986-12-06,363000.0,,,,,,,
1986-12-13,375000.0,,,,,,,
1986-12-20,350000.0,,,,,,,
1986-12-27,345000.0,,,,,,,
1987-01-03,323000.0,,,,,,,
1987-01-10,348000.0,,,,,,,
1987-01-17,341000.0,,,,,,,
1987-01-24,346000.0,,,,,,,
1987-01-31,370000.0,,,,,,,
1987-02-07,368000.0,,,,,,,
1987-02-14,338000.0,,,,,,,
1987-02-21,341000.0,,,,,,,
1987-02-28,348000.0,,,,,,,
1987-03-07,337000.0,,,,,,,
1987-03-14,335000.0,,,,,,,
1987-03-21,335000.0,,,,,,,
1987-03-28,326000.0,,,,,,,
1987-04-04,330000.0,,,,,,,
1987-04-11,338000.0,,,,,,,
1987-04-18,349000.0,,,,,,,
1987-04-25,328000.0,,,,,,,
1987-05-02,330000.0,,,,,,,
1987-05-09,315000.0,,,,,,,
1987-05-16,341000.0,,,,,,,
1987-05-23,343000.0,,,,,,,
1987-05-30,326000.0,,,,,,,
1987-06-06,328000.0,,,,,,,
1987-06-13,316000.0,,,,,,,
1987-06-20,319000.0,,,,,,,
1987-06-27,326000.0,,,,,,,
1987-07-04,326000.0,,,,,,,
1987-07-11,317000.0,,,,,,,
1987-07-18,310000.0,,,,,,,
1987-07-25,324000.0,,,,,,,
1987-08-01,348000.0,,,,,,,
1987-08-08,327000.0,,,,,,,
1987-08-15,319000.0,,,,,,,
1987-08-22,312000.0,,,,,,,
1987-08-29,322000.0,,,,,,,
1987-09-05,316000.0,,,,,,,
1987-09-12,297000.0,,,,,,,
1987-09-19,309000.0,,,,,,,
1987-09-26,317000.0,,,,,,,
1987-10-03,301000.0,,,,,,,
1987-10-10,308000.0,,,,,,,
1987-10-17,301000.0,,,,,,,
1987-10-24,301000.0,,,,,,,
1987-10-31,289000.0,,,,,,,
1987-11-07,297000.0,,,,,,,
1987-11-14,307000.0,,,,,,,
1987-11-21,317000.0,,,,,,,
1987-11-28,306000.0,,,,,,,
1987-12-05,319000.0,,,,,,,
1987-12-12,317000.0,,,,,,,
1987-12-19,323000.0,,,,,,,
1987-12-26,316000.0,,,,,,,
1988-01-02,315000.0,,,,,,,
1988-01-09,325000.0,,,,,,,
1988-01-16,361000.0,,,,,,,
1988-01-23,335000.0,,,,,,,
1988-01-30,342000.0,,,,,,,
1988-02-06,318000.0,,,,,,,
1988-02-13,311000.0,,,,,,,
1988-02-20,327000.0,,,,,,,
1988-02-27,319000.0,,,,,,,
1988-03-05,307000.0,,,,,,,
1988-03-12,304000.0,,,,,,,
1988-03-19,307000.0,,,,,,,
1988-03-26,304000.0,,,,,,,
1988-04-02,309000.0,,,,,,,
1988-04-09,313000.0,,,,,,,
1988-04-16,314000.0,,,,,,,
1988-04-23,312000.0,,,,,,,
1988-04-30,313000.0,,,,,,,
1988-05-07,309000.0,,,,,,,
1988-05-14,314000.0,,,,,,,
1988-05-21,319000.0,,,,,,,
1988-05-28,313000.0,,,,,,,
1988-06-04,310000.0,,,,,,,
1988-06-11,305000.0,,,,,,,
1988-06-18,311000.0,,,,,,,
1988-06-25,307000.0,,,,,,,
1988-07-02,305000.0,,,,,,,
1988-07-09,303000.0,,,,,,,
1988-07-16,315000.0,,,,,,,
1988-07-23,354000.0,,,,,,,
1988-07-30,331000.0,,,,,,,
1988-08-06,316000.0,,,,,,,
1988-08-13,312000.0,,,,,,,
1988-08-20,316000.0,,,,,,,
1988-08-27,315000.0,,,,,,,
1988-09-03,306000.0,,,,,,,
1988-09-10,305000.0,,,,,,,
1988-09-17,306000.0,,,,,,,
1988-09-24,301000.0,,,,,,,
1988-10-01,292000.0,,,,,,,
1988-10-08,292000.0,,,,,,,
1988-10-15,293000.0,,,,,,,
1988-10-22,286000.0,,,,,,,
1988-10-29,294000.0,,,,,,,
1988-11-05,285000.0,,,,,,,
1988-11-12,284000.0,,,,,,,
1988-11-19,294000.0,,,,,,,
1988-11-26,299000.0,,,,,,,
1988-12-03,298000.0,,,,,,,
1988-12-10,285000.0,,,,,,,
1988-12-17,293000.0,,,,,,,
1988-12-24,286000.0,,,,,,,
1988-12-31,304000.0,,,,,,,
1989-01-07,299000.0,,,,,,,
1989-01-14,283000.0,,,,,,,
1989-01-21,282000.0,,,,,,,
1989-01-28,295000.0,,,,,,,
1989-02-04,288000.0,,,,,,,
1989-02-11,322000.0,,,,,,,
1989-02-18,305000.0,,,,,,,
1989-02-25,300000.0,,,,,,,
1989-03-04,325000.0,,,,,,,
1989-03-11,325000.0,,,,,,,
1989-03-18,319000.0,,,,,,,
1989-03-25,319000.0,,,,,,,
1989-04-01,323000.0,,,,,,,
1989-04-08,314000.0,,,,,,,
1989-04-15,307000.0,,,,,,,
1989-04-22,304000.0,,,,,,,
1989-04-29,311000.0,,,,,,,
1989-05-06,320000.0,,,,,,,
1989-05-13,332000.0,,,,,,,
1989-05-20,321000.0,,,,,,,
1989-05-27,325000.0,,,,,,,
1989-06-03,325000.0,,,,,,,
1989-06-10,332000.0,,,,,,,
1989-06-17,337000.0,,,,,,,
1989-06-24,338000.0,,,,,,,
1989-07-01,349000.0,,,,,,,
1989-07-08,341000.0,,,,,,,
1989-07-15,349000.0,,,,,,,
1989-07-22,332000.0,,,,,,,
1989-07-29,337000.0,,,,,,,
1989-08-05,338000.0,,,,,,,
1989-08-12,341000.0,,,,,,,
1989-08-19,327000.0,,,,,,,
1989-08-26,332000.0,,,,,,,
1989-09-02,329000.0,,,,,,,
1989-09-09,336000.0,,,,,,,
1989-09-16,334000.0,,,,,,,
1989-09-23,334000.0,,,,,,,
1989-09-30,347000.0,,,,,,,
1989-10-07,407000.0,,,,,,,
1989-10-14,345000.0,,,,,,,
1989-10-21,347000.0,,,,,,,
1989-10-28,354000.0,,,,,,,
1989-11-04,333000.0,,,,,,,
1989-11-11,336000.0,,,,,,,
1989-11-18,336000.0,,,,,,,
1989-11-25,342000.0,,,,,,,
1989-12-02,344000.0,,,,,,,
1989-12-09,338000.0,,,,,,,
1989-12-16,355000.0,,,,,,,
1989-12-23,381000.0,,,,,,,
1989-12-30,358000.0,,,,,,,
1990-01-06,355000.0,,,,,,,
1990-01-13,369000.0,,,,,,,
1990-01-20,375000.0,,,,,,,
1990-01-27,345000.0,,,,,,,
1990-02-03,368000.0,,,,,,,
1990-02-10,367000.0,,,,,,,
1990-02-17,348000.0,,,,,,,
1990-02-24,350000.0,,,,,,,
1990-03-03,351000.0,,,,,,,
1990-03-10,349000.0,,,,,,,
1990-03-17,349000.0,,,,,,,
1990-03-24,331000.0,,,,,,,
1990-03-31,346000.0,,,,,,,
1990-04-07,367000.0,,,,,,,
1990-04-14,357000.0,,,,,,,
1990-04-21,360000.0,,,,,,,
1990-04-28,363000.0,,,,,,,
1990-05-05,354000.0,,,,,,,
1990-05-12,355000.0,,,,,,,
1990-05-19,353000.0,,,,,,,
1990-05-26,359000.0,,,,,,,
1990-06-02,368000.0,,,,,,,
1990-06-09,359000.0,,,,,,,
1990-06-16,359000.0,,,,,,,
1990-06-23,362000.0,,,,,,,
1990-06-30,364000.0,,,,,,,
1990-07-07,362000.0,,,,,,,
1990-07-14,367000.0,,,,,,,
1990-07-21,370000.0,,,,,,,
1990-07-28,369000.0,,,,,,,
1990-08-04,369000.0,,,,,,,
1990-08-11,381000.0,,,,,,,
1990-08-18,393000.0,,,,,,,
1990-08-25,394000.0,,,,,,,
1990-09-01,392000.0,,,,,,,
1990-09-08,390000.0,,,,,,,
1990-09-15,395000.0,,,,,,,
1990-09-22,389000.0,,,,,,,
1990-09-29,404000.0,,,,,,,
1990-10-06,404000.0,,,,,,,
1990-10-13,422000.0,,,,,,,
1990-10-20,435000.0,,,,,,,
1990-10-27,440000.0,,,,,,,
1990-11-03,430000.0,,,,,,,
1990-11-10,448000.0,,,,,,,
1990-11-17,447000.0,,,,,,,
1990-11-24,462000.0,,,,,,,
1990-12-01,451000.0,,,,,,,
1990-12-08,449000.0,,,,,,,
1990-12-15,447000.0,,,,,,,
1990-12-22,474000.0,,,,,,,
1990-12-29,454000.0,,,,,,,
1991-01-05,415000.0,,,,,,,
1991-01-12,437000.0,,,,,,,
1991-01-19,445000.0,,,,,,,
1991-01-26,462000.0,,,,,,,
1991-02-02,483000.0,,,,,,,
1991-02-09,480000.0,,,,,,,
1991-02-16,474000.0,,,,,,,
1991-02-23,499000.0,,,,,,,
1991-03-02,488000.0,,,,,,,
1991-03-09,499000.0,,,,,,,
1991-03-16,498000.0,,,,,,,
1991-03-23,509000.0,,,,,,,
1991-03-30,499000.0,,,,,,,
1991-04-06,452000.0,,,,,,,
1991-04-13,477000.0,,,,,,,
1991-04-20,478000.0,,,,,,,
1991-04-27,462000.0,,,,,,,
1991-05-04,451000.0,,,,,,,
1991-05-11,446000.0,,,,,,,
1991-05-18,448000.0,,,,,,,
1991-05-25,443000.0,,,,,,,
1991-06-01,432000.0,,,,,,,
1991-06-08,441000.0,,,,,,,
1991-06-15,429000.0,,,,,,,
1991-06-22,423000.0,,,,,,,
1991-06-29,418000.0,,,,,,,
1991-07-06,422000.0,,,,,,,
1991-07-13,420000.0,,,,,,,
1991-07-20,408000.0,,,,,,,
1991-07-27,423000.0,,,,,,,
1991-08-03,438000.0,,,,,,,
1991-08-10,437000.0,,,,,,,
1991-08-17,433000.0,,,,,,,
1991-08-24,425000.0,,,,,,,
1991-08-31,425000.0,,,,,,,
1991-09-07,424000.0,,,,,,,
1991-09-14,418000.0,,,,,,,
1991-09-21,419000.0,,,,,,,
1991-09-28,437000.0,,,,,,,
1991-10-05,424000.0,,,,,,,
1991-10-12,425000.0,,,,,,,
1991-10-19,419000.0,,,,,,,
1991-10-26,423000.0,,,,,,,
1991-11-02,447000.0,,,,,,,
1991-11-09,453000.0,,,,,,,
1991-11-16,439000.0,,,,,,,
1991-11-23,444000.0,,,,,,,
1991-11-30,444000.0,,,,,,,
1991-12-07,475000.0,,,,,,,
1991-12-14,475000.0,,,,,,,
1991-12-21,436000.0,,,,,,,
1991-12-28,441000.0,,,,,,,
1992-01-04,432000.0,,,,,,,
1992-01-11,440000.0,,,,,,,
1992-01-18,443000.0,,,,,,,
1992-01-25,441000.0,,,,,,,
1992-02-01,440000.0,,,,,,,
1992-02-08,445000.0,,,,,,,
1992-02-15,446000.0,,,,,,,
1992-02-22,436000.0,,,,,,,
1992-02-29,444000.0,,,,,,,
1992-03-07,421000.0,,,,,,,
1992-03-14,437000.0,,,,,,,
1992-03-21,440000.0,,,,,,,
1992-03-28,420000.0,,,,,,,
1992-04-04,412000.0,,,,,,,
1992-04-11,413000.0,,,,,,,
1992-04-18,424000.0,,,,,,,
1992-04-25,424000.0,,,,,,,
1992-05-02,431000.0,,,,,,,
1992-05-09,417000.0,,,,,,,
1992-05-16,414000.0,,,,,,,
1992-05-23,414000.0,,,,,,,
1992-05-30,411000.0,,,,,,,
1992-06-06,416000.0,,,,,,,
1992-06-13,420000.0,,,,,,,
1992-06-20,419000.0,,,,,,,
1992-06-27,420000.0,,,,,,,
1992-07-04,407000.0,,,,,,,
1992-07-11,408000.0,,,,,,,
1992-07-18,392000.0,,,,,,,
1992-07-25,564000.0,,,,,,,
1992-08-01,423000.0,,,,,,,
1992-08-08,406000.0,,,,,,,
1992-08-15,401000.0,,,,,,,
1992-08-22,398000.0,,,,,,,
1992-08-29,408000.0,,,,,,,
1992-09-05,416000.0,,,,,,,
1992-09-12,416000.0,,,,,,,
1992-09-19,427000.0,,,,,,,
1992-09-26,409000.0,,,,,,,
1992-10-03,398000.0,,,,,,,
1992-10-10,374000.0,,,,,,,
1992-10-17,385000.0,,,,,,,
1992-10-24,367000.0,,,,,,,
1992-10-31,365000.0,,,,,,,
1992-11-07,374000.0,,,,,,,
1992-11-14,377000.0,,,,,,,
1992-11-21,357000.0,,,,,,,
1992-11-28,341000.0,,,,,,,
1992-12-05,350000.0,,,,,,,
1992-12-12,359000.0,,,,,,,
1992-12-19,334000.0,,,,,,,
1992-12-26,313000.0,,,,,,,
1993-01-02,341000.0,,,,,,,
1993-01-09,354000.0,,,,,,,
1993-01-16,352000.0,,,,,,,
1993-01-23,341000.0,,,,,,,
1993-01-30,340000.0,,,,,,,
1993-02-06,319000.0,,,,,,,
1993-02-13,321000.0,,,,,,,
1993-02-20,351000.0,,,,,,,
1993-02-27,362000.0,,,,,,,
1993-03-06,354000.0,,,,,,,
1993-03-13,346000.0,,,,,,,
1993-03-20,338000.0,,,,,,,
1993-03-27,366000.0,,,,,,,
1993-04-03,365000.0,,,,,,,
1993-04-10,353000.0,,,,,,,
1993-04-17,351000.0,,,,,,,
1993-04-24,350000.0,,,,,,,
1993-05-01,343000.0,,,,,,,
1993-05-08,339000.0,,,,,,,
1993-05-15,345000.0,,,,,,,
1993-05-22,342000.0,,,,,,,
1993-05-29,349000.0,,,,,,,
1993-06-05,343000.0,,,,,,,
1993-06-12,343000.0,,,,,,,
1993-06-19,345000.0,,,,,,,
1993-06-26,340000.0,,,,,,,
1993-07-03,334000.0,,,,,,,
1993-07-10,314000.0,,,,,,,
1993-07-17,335000.0,,,,,,,
1993-07-24,415000.0,,,,,,,
1993-07-31,356000.0,,,,,,,
1993-08-07,346000.0,,,,,,,
1993-08-14,339000.0,,,,,,,
1993-08-21,342000.0,,,,,,,
1993-08-28,337000.0,,,,,,,
1993-09-04,334000.0,,,,,,,
1993-09-11,333000.0,,,,,,,
1993-09-18,346000.0,,,,,,,
1993-09-25,343000.0,,,,,,,
1993-10-02,333000.0,,,,,,,
1993-10-09,355000.0,,,,,,,
1993-10-16,359000.0,,,,,,,
1993-10-23,354000.0,,,,,,,
1993-10-30,348000.0,,,,,,,
1993-11-06,350000.0,,,,,,,
1993-11-13,341000.0,,,,,,,
1993-11-20,336000.0,,,,,,,
1993-11-27,337000.0,,,,,,,
1993-12-04,337000.0,,,,,,,
1993-12-11,334000.0,,,,,,,
1993-12-18,331000.0,,,,,,,
1993-12-25,290000.0,,,,,,,
1994-01-01,341000.0,,,,,,,
1994-01-08,343000.0,,,,,,,
1994-01-15,355000.0,,,,,,,
1994-01-22,351000.0,,,,,,,
1994-01-29,406000.0,,,,,,,
1994-02-05,361000.0,,,,,,,
1994-02-12,354000.0,,,,,,,
1994-02-19,352000.0,,,,,,,
1994-02-26,327000.0,,,,,,,
1994-03-05,348000.0,,,,,,,
1994-03-12,341000.0,,,,,,,
1994-03-19,332000.0,,,,,,,
1994-03-26,322000.0,,,,,,,
1994-04-02,342000.0,,,,,,,
1994-04-09,349000.0,,,,,,,
1994-04-16,354000.0,,,,,,,
1994-04-23,331000.0,,,,,,,
1994-04-30,344000.0,,,,,,,
1994-05-07,371000.0,,,,,,,
1994-05-14,360000.0,,,,,,,
1994-05-21,357000.0,,,,,,,
1994-05-28,348000.0,,,,,,,
1994-06-04,345000.0,,,,,,,
1994-06-11,338000.0,,,,,,,
1994-06-18,336000.0,,,,,,,
1994-06-25,341000.0,,,,,,,
1994-07-02,334000.0,,,,,,,
1994-07-09,341000.0,,,,,,,
1994-07-16,359000.0,,,,,,,
1994-07-23,345000.0,,,,,,,
1994-07-30,332000.0,,,,,,,
1994-08-06,338000.0,,,,,,,
1994-08-13,335000.0,,,,,,,
1994-08-20,331000.0,,,,,,,
1994-08-27,341000.0,,,,,,,
1994-09-03,339000.0,,,,,,,
1994-09-10,331000.0,,,,,,,
1994-09-17,326000.0,,,,,,,
1994-09-24,325000.0,,,,,,,
1994-10-01,330000.0,,,,,,,
1994-10-08,341000.0,,,,,,,
1994-10-15,335000.0,,,,,,,
1994-10-22,330000.0,,,,,,,
1994-10-29,331000.0,,,,,,,
1994-11-05,328000.0,,,,,,,
1994-11-12,329000.0,,,,,,,
1994-11-19,326000.0,,,,,,,
1994-11-26,329000.0,,,,,,,
1994-12-03,324000.0,,,,,,,
1994-12-10,329000.0,,,,,,,
1994-12-17,330000.0,,,,,,,
1994-12-24,314000.0,,,,,,,
1994-12-31,319000.0,,,,,,,
1995-01-07,338000.0,,,,,,,
1995-01-14,347000.0,,,,,,,
